,datetime,M1001,M1003,M1005,M1007,M1008,M1009,M1011,M1012,M1101,M1103,M1105,M1107,M1108,M1109,M1111,M1112,M1201,M1203,M1205,M1207,M1208,M1209,M1211,M1212,M1301,M1303,M1305,M1307,M1308,M1309,M1311,M1312,M1401,M1403,M1405,M1407,M1408,M1409,M1411,M1412,M1501,M1503,M1505,M1507,M1508,M1509,M1511,M1512,M1601,M1603,M1605,M1607,M1608,M1609,M1611,M1612,M1701,M1703,M1705,M1707,M1708,M1709,M1711,M1712,M1801,M1803,M1805,M1807,M1808,M1809,M1811,M1812,M1901,M1903,M1905,M1907,M1908,M1909,M1911,M1912,M2001,M2003,M2005,M2007,M2008,M2009,M2011,M2012,M2101,M2103,M2105,M2107,M2108,M2109,M2111
816,2012-03-30,,,,,,,,,,,,,,,,,,,3140.0,48.0,928.0,949536.0,26.0,24.0,68768.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,2012-03-31,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,2012-04-01,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2012-04-02,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2012-04-03,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,2012-04-04,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2012-04-05,,,,,,,,,,,,,,,,,,,6994.0,192.0,66.0,1427086.0,132.0,14.0,148804.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2012-04-06,,,,,,,,,,,,,,,,,,,5834.0,40.0,42.0,1629400.0,42.0,16.0,282944.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,2012-04-07,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,2012-04-08,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,2012-04-09,,,,,,,,,,,,,,,,,,,4668.0,20.0,12.0,1182096.0,36.0,18.0,201418.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2012-04-10,,,,,,,,,,,,,,,,,,,1768.0,20.0,8.0,956452.0,70.0,12.0,295616.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,2012-04-11,,,,,,,,,,,,,,,,,,,1844.0,26.0,38.0,848300.0,192.0,6.0,355648.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,2012-04-12,,,,,,,,,,,,,,,,,,,1942.0,36.0,16.0,574630.0,30.0,0.0,205142.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,2012-04-13,,,,,,,,,,,,,,,,,,,974.0,36.0,26.0,611410.0,42.0,26.0,361536.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2012-04-14,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,2012-04-15,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,2012-04-16,,,,,,,,,,,,,,,,,,,1398.0,6.0,370.0,573136.0,32.0,34.0,325608.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,2012-04-17,,,,,,,,,,,,,,,,,,,2966.0,0.0,12.0,1107570.0,100.0,38.0,436960.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,2012-04-18,,,,,,,,,,,,,,,,,,,1186.0,20.0,86.0,1878268.0,98.0,146.0,958626.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,2012-04-19,,,,,,,,,,,,,,,,,,,930.0,18.0,72.0,872626.0,52.0,46.0,872588.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,2012-04-20,,,,,,,,,,,,,,,,,,,888.0,26.0,18.0,835390.0,14.0,22.0,876034.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,2012-04-21,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,2012-04-22,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,2012-04-23,,,,,,,,,,,,,,,,,,,604.0,30.0,44.0,979188.0,50.0,144.0,1026984.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2012-04-24,,,,,,,,,,,,,,,,,,,564.0,20.0,116.0,825402.0,78.0,66.0,1628242.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,2012-04-25,,,,,,,,,,,,,,,,,,,588.0,4.0,66.0,779180.0,4.0,46.0,1426074.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2012-04-26,,,,,,,,,,,,,,,,,,,880.0,166.0,2.0,397452.0,66.0,14.0,880434.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2012-04-27,,,,,,,,,,,,,,,,,,,454.0,178.0,30.0,1579178.0,64.0,60.0,1031878.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,2012-04-28,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,2012-04-29,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,2012-04-30,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,2012-05-01,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,2012-05-02,,,,,,,,,,,,,,,,,,,196.0,16.0,20.0,953980.0,30.0,26.0,956082.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2012-05-03,,,,,,,,,,,,,,,,,,,4.0,140.0,36.0,1733116.0,40.0,20.0,1153090.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,2012-05-04,,,,,,,,,,,,,,,,,,,0.0,126.0,340.0,1018728.0,16.0,218.0,1335296.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2012-05-05,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2012-05-06,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2012-05-07,,,,,,,,,,,,,,,,,,,0.0,280.0,510.0,1237658.0,40.0,62.0,1211198.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,2012-05-08,,,,,,,,,,,,,,,,,,,0.0,140.0,236.0,705644.0,40.0,22.0,1694042.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,2012-05-09,,,,,,,,,,,,,,,,,,,4.0,154.0,134.0,699116.0,44.0,46.0,1658756.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,2012-05-10,,,,,,,,,,,,,,,,,,,6.0,156.0,82.0,513898.0,6.0,18.0,1461632.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,2012-05-11,,,,,,,,,,,,,,,,,,,12.0,246.0,120.0,650886.0,56.0,24.0,2211598.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2012-05-12,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,2012-05-13,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2012-05-14,,,,,,,,,,,,,,,,,,,4.0,186.0,408.0,1037788.0,60.0,246.0,1782962.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,2012-05-15,,,,,,,,,,,,,,,,,,,0.0,154.0,338.0,1486942.0,16.0,84.0,2249656.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2012-05-16,,,,,,,,,,,,,,,,,,,,102.0,218.0,1023916.0,56.0,16.0,2826682.0,720.0,99544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2012-05-17,,,,,,,,,,,,,,,,,,,,60.0,46.0,1918960.0,26.0,26.0,2639240.0,138.0,83622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,2012-05-18,,,,,,,,,,,,,,,,,,,,40.0,50.0,1297784.0,114.0,18.0,2607696.0,202.0,74720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2012-05-19,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2012-05-20,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2012-05-21,,,,,,,,,,,,,,,,,,,,28.0,40.0,979356.0,16.0,10.0,2379778.0,330.0,75546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,2012-05-22,,,,,,,,,,,,,,,,,,,,16.0,22.0,691906.0,14.0,18.0,1964758.0,146.0,64220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2012-05-23,,,,,,,,,,,,,,,,,,,,30.0,54.0,596612.0,18.0,34.0,2034986.0,172.0,52340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,2012-05-24,,,,,,,,,,,,,,,,,,,,38.0,336.0,669240.0,32.0,20.0,1548172.0,208.0,36822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,2012-05-25,,,,,,,,,,,,,,,,,,,,46.0,28.0,507694.0,52.0,18.0,1520406.0,134.0,34170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,2012-05-26,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,2012-05-27,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2012-05-28,,,,,,,,,,,,,,,,,,,,96.0,44.0,432498.0,38.0,24.0,1450712.0,40.0,49006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,2012-05-29,,,,,,,,,,,,,,,,,,,,38.0,16.0,410608.0,24.0,36.0,1689710.0,126.0,90612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,2012-05-30,,,,,,,,,,,,,,,,,,,,224.0,10.0,643588.0,14.0,16.0,1532924.0,136.0,127356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,2012-05-31,,,,,,,,,,,,,,,,,,,,50.0,18.0,293920.0,24.0,4.0,1393710.0,56.0,102812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2012-06-01,,,,,,,,,,,,,,,,,,,,14.0,24.0,380292.0,14.0,22.0,1208900.0,66.0,107808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,2012-06-02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,2012-06-03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,2012-06-04,,,,,,,,,,,,,,,,,,,,20.0,12.0,465922.0,30.0,12.0,2625156.0,146.0,154790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,2012-06-05,,,,,,,,,,,,,,,,,,,,44.0,24.0,380194.0,44.0,16.0,2401438.0,300.0,233648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,2012-06-06,,,,,,,,,,,,,,,,,,,,12.0,6.0,298954.0,22.0,46.0,2150032.0,324.0,334846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,2012-06-07,,,,,,,,,,,,,,,,,,,,4.0,8.0,312368.0,18.0,54.0,1487766.0,110.0,193118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,2012-06-08,,,,,,,,,,,,,,,,,,,,2.0,2.0,396958.0,16.0,66.0,1955548.0,126.0,201810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,2012-06-09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,2012-06-10,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,2012-06-11,,,,,,,,,,,,,,,,,,,,0.0,14.0,447566.0,46.0,48.0,2009872.0,192.0,263032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,2012-06-12,,,,,,,,,,,,,,,,,,,,0.0,68.0,327836.0,10.0,38.0,1901296.0,80.0,261102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2012-06-13,,,,,,,,,,,,,,,,,,,,12.0,6.0,200876.0,10.0,78.0,1672566.0,132.0,195984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2012-06-14,,,,,,,,,,,,,,,,,,,,6.0,8.0,257900.0,10.0,2.0,1662182.0,84.0,198622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,2012-06-15,,,,,,,,,,,,,,,,,,,,0.0,2.0,187592.0,8.0,4.0,1532838.0,122.0,209740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,2012-06-16,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,2012-06-17,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,2012-06-18,,,,,,,,,,,,,,,,,,,,6.0,50.0,188298.0,14.0,16.0,1616418.0,98.0,183130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2012-06-19,,,,,,,,,,,,,,,,,,,,14.0,32.0,282684.0,18.0,122.0,2521126.0,140.0,370346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,2012-06-20,,,,,,,,,,,,,,,,,,,,0.0,4.0,193508.0,12.0,154.0,2045142.0,104.0,288682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,2012-06-21,,,,,,,,,,,,,,,,,,,,28.0,20.0,210784.0,12.0,40.0,2431646.0,130.0,335524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,2012-06-22,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2012-06-23,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,2012-06-24,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2012-06-25,,,,,,,,,,,,,,,,,,,,20.0,40.0,336612.0,0.0,46.0,2860462.0,142.0,852156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2012-06-26,,,,,,,,,,,,,,,,,,,,18.0,22.0,116028.0,18.0,98.0,2227942.0,202.0,448028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2012-06-27,,,,,,,,,,,,,,,,,,,,4.0,2.0,77268.0,10.0,148.0,1816696.0,74.0,835342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,2012-06-28,,,,,,,,,,,,,,,,,,,,6.0,0.0,67736.0,24.0,28.0,2165076.0,68.0,1299642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2012-06-29,,,,,,,,,,,,,,,,,,,,8.0,8.0,81196.0,14.0,36.0,1795272.0,70.0,1014798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2012-06-30,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2012-07-01,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2012-07-02,,,,,,,,,,,,,,,,,,,,6.0,60.0,93560.0,4.0,218.0,1923996.0,176.0,955334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2012-07-03,,,,,,,,,,,,,,,,,,,,8.0,10.0,72112.0,54.0,244.0,2397482.0,156.0,1861036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2012-07-04,,,,,,,,,,,,,,,,,,,,0.0,26.0,99264.0,10.0,42.0,2712622.0,152.0,2059904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2012-07-05,,,,,,,,,,,,,,,,,,,,2.0,16.0,352698.0,60.0,152.0,3249702.0,348.0,2526256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2012-07-06,,,,,,,,,,,,,,,,,,,,0.0,0.0,392836.0,42.0,26.0,2844354.0,220.0,2014306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2012-07-07,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2012-07-08,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2012-07-09,,,,,,,,,,,,,,,,,,,,0.0,8.0,571430.0,68.0,138.0,4307634.0,204.0,2335438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2012-07-10,,,,,,,,,,,,,,,,,,,,0.0,6.0,489626.0,22.0,94.0,3699580.0,196.0,2002498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2012-07-11,,,,,,,,,,,,,,,,,,,,0.0,12.0,844900.0,38.0,206.0,7363376.0,206.0,3659746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
